E_nu,Te_center,sigma_e,sigma_x
1.089499999999999957e+01,1.174000000000000021e+01,9.105601540713798514e-46,1.362105556282543644e-46
1.091300000000000026e+01,1.174000000000000021e+01,9.265304524985749064e-46,1.385927204505596837e-46
1.093200000000000038e+01,1.174000000000000021e+01,9.435269322859490716e-46,1.411278512224414687e-46
1.095100000000000051e+01,1.174000000000000021e+01,9.606639943761875784e-46,1.436838486981363392e-46
1.097000000000000064e+01,1.174000000000000021e+01,9.779394359927800651e-46,1.462603858838376370e-46
1.098799999999999955e+01,1.174000000000000021e+01,9.944312502647979977e-46,1.487199597187742108e-46
1.100699999999999967e+01,1.174000000000000021e+01,1.011969662587486913e-45,1.513355300656703519e-46
1.102599999999999980e+01,1.174000000000000021e+01,1.029639682213039842e-45,1.539706355126912466e-46
1.104499999999999993e+01,1.174000000000000021e+01,1.047438920769362285e-45,1.566249219951276165e-46
1.106400000000000006e+01,1.174000000000000021e+01,1.065364946184492312e-45,1.592980290858631554e-46
1.108200000000000074e+01,1.174000000000000021e+01,1.082462207620097309e-45,1.618474750218777626e-46
1.110100000000000087e+01,1.174000000000000021e+01,1.100627995659338906e-45,1.645561753577263817e-46
1.111999999999999922e+01,1.174000000000000021e+01,1.118913161516039521e-45,1.672825989745278077e-46
1.113899999999999935e+01,1.174000000000000021e+01,1.137315114328501264e-45,1.700263623742577342e-46
1.115799999999999947e+01,1.174000000000000021e+01,1.155831226568014437e-45,1.727870767443181228e-46
1.117600000000000016e+01,1.174000000000000021e+01,1.173475698838320742e-45,1.754177696488671787e-46
1.119500000000000028e+01,1.174000000000000021e+01,1.192206449458869351e-45,1.782103589404378586e-46
1.121400000000000041e+01,1.174000000000000021e+01,1.211043416064519431e-45,1.810187244168606529e-46
1.123300000000000054e+01,1.174000000000000021e+01,1.229983840848747213e-45,1.838424584365947347e-46
1.125099999999999945e+01,1.174000000000000021e+01,1.248020309409681184e-45,1.865313781980294487e-46
1.126999999999999957e+01,1.174000000000000021e+01,1.267154181776849599e-45,1.893838548544978071e-46
1.128899999999999970e+01,1.174000000000000021e+01,1.286383219413113544e-45,1.922504748972125331e-46
1.130799999999999983e+01,1.174000000000000021e+01,1.305704557752116090e-45,1.951308153463868573e-46
1.132699999999999996e+01,1.174000000000000021e+01,1.325115308960506209e-45,1.980244498965963825e-46
1.134500000000000064e+01,1.174000000000000021e+01,1.343584282919663850e-45,2.007776617565938190e-46
1.136400000000000077e+01,1.174000000000000021e+01,1.363160785708073081e-45,2.036959499078472513e-46
1.138299999999999912e+01,1.174000000000000021e+01,1.382818069218474995e-45,2.066262585126660122e-46
1.140199999999999925e+01,1.174000000000000021e+01,1.402553168744143174e-45,2.095681503536343399e-46
1.142099999999999937e+01,1.174000000000000021e+01,1.422363103889551256e-45,2.125211860087334313e-46
1.143900000000000006e+01,1.174000000000000021e+01,1.441196728384561827e-45,2.153286782079061234e-46
1.145800000000000018e+01,1.174000000000000021e+01,1.461143790763798711e-45,2.183021466443003959e-46
1.147700000000000031e+01,1.174000000000000021e+01,1.481156827762394295e-45,2.212854530861703493e-46
1.149600000000000044e+01,1.174000000000000021e+01,1.501232811871981419e-45,2.242781515969126341e-46
1.151399999999999935e+01,1.174000000000000021e+01,1.520307478969039921e-45,2.271215981382556976e-46
1.153299999999999947e+01,1.174000000000000021e+01,1.540497326230267016e-45,2.301313027505181264e-46
1.155199999999999960e+01,1.174000000000000021e+01,1.560741155212071585e-45,2.331490795067540144e-46
1.157099999999999973e+01,1.174000000000000021e+01,1.581035914560512809e-45,2.361744793867315204e-46
1.158999999999999986e+01,1.174000000000000021e+01,1.601378550495053827e-45,2.392070531212609320e-46
1.160800000000000054e+01,1.174000000000000021e+01,1.620691916143936010e-45,2.420862279574459646e-46
1.162700000000000067e+01,1.174000000000000021e+01,1.641119019195894794e-45,2.451314825578882616e-46
1.164600000000000080e+01,1.174000000000000021e+01,1.661584997792382619e-45,2.481825874165591809e-46
1.166499999999999915e+01,1.174000000000000021e+01,1.682086802433043819e-45,2.512390943195339476e-46
1.168299999999999983e+01,1.174000000000000021e+01,1.701539852418471166e-45,2.541393099793640147e-46
1.170199999999999996e+01,1.174000000000000021e+01,1.722102690348688484e-45,2.572050534557879895e-46
1.172100000000000009e+01,1.174000000000000021e+01,1.742692397671446638e-45,2.602748831582728549e-46
1.174000000000000021e+01,1.174000000000000021e+01,1.763305950495919621e-45,2.633483550602831063e-46
1.175900000000000034e+01,1.174000000000000021e+01,1.783940334665512967e-45,2.664250266721184703e-46
1.177699999999999925e+01,1.174000000000000021e+01,1.803505192470539451e-45,2.693423202629099126e-46
1.179599999999999937e+01,1.174000000000000021e+01,1.824171535572353287e-45,2.724239596987088126e-46
1.181499999999999950e+01,1.174000000000000021e+01,1.844849894904229000e-45,2.755075053745547036e-46
1.183399999999999963e+01,1.174000000000000021e+01,1.865537306930032443e-45,2.785925226527124096e-46
1.185299999999999976e+01,1.174000000000000021e+01,1.886230823914445552e-45,2.816785793199772235e-46
1.187100000000000044e+01,1.174000000000000021e+01,1.905838183625500401e-45,2.846027813463915646e-46
1.189000000000000057e+01,1.174000000000000021e+01,1.926535194826315357e-45,2.876896316596034757e-46
1.190900000000000070e+01,1.174000000000000021e+01,1.947229725812664210e-45,2.907762631767229092e-46
1.192800000000000082e+01,1.174000000000000021e+01,1.967918902267649369e-45,2.938622548678240507e-46
1.194599999999999973e+01,1.174000000000000021e+01,1.987511649629581058e-45,2.967848570646317856e-46
1.196499999999999986e+01,1.174000000000000021e+01,2.008182231354641343e-45,2.998684068084759876e-46
1.198399999999999999e+01,1.174000000000000021e+01,2.028839114485499977e-45,3.029500951064221203e-46
1.200300000000000011e+01,1.174000000000000021e+01,2.049479514559582632e-45,3.060295145069285924e-46
1.202200000000000024e+01,1.174000000000000021e+01,2.070100672290749223e-45,3.091062613492695330e-46
1.203999999999999915e+01,1.174000000000000021e+01,2.089616278784576280e-45,3.120182465682100581e-46
1.205899999999999928e+01,1.174000000000000021e+01,2.110192145313963178e-45,3.150886454625529762e-46
1.207799999999999940e+01,1.174000000000000021e+01,2.130740792029999917e-45,3.181552053774618150e-46
1.209699999999999953e+01,1.174000000000000021e+01,2.151259567753784969e-45,3.212175388821095277e-46
1.211599999999999966e+01,1.174000000000000021e+01,2.171745850766376805e-45,3.242752629574751656e-46
1.213400000000000034e+01,1.174000000000000021e+01,2.191121586950534489e-45,3.271674592084685155e-46
1.215300000000000047e+01,1.174000000000000021e+01,2.211537185726784545e-45,3.302151250198160604e-46
1.217200000000000060e+01,1.174000000000000021e+01,2.231912743359983457e-45,3.332570792323528792e-46
1.219100000000000072e+01,1.174000000000000021e+01,2.252245761779837636e-45,3.362929573049648371e-46
1.220899999999999963e+01,1.174000000000000021e+01,2.271467147225178955e-45,3.391631215014698474e-46
1.222799999999999976e+01,1.174000000000000021e+01,2.291710282513292605e-45,3.421861396253761261e-46
1.224699999999999989e+01,1.174000000000000021e+01,2.311903710496366480e-45,3.452020361922093445e-46
1.226600000000000001e+01,1.174000000000000021e+01,2.332045067176467013e-45,3.482104666391097343e-46
1.228500000000000014e+01,1.174000000000000021e+01,2.352132023966418819e-45,3.512110916716036705e-46
1.230300000000000082e+01,1.174000000000000021e+01,2.371109513840092514e-45,3.540462863538362900e-46
1.232199999999999918e+01,1.174000000000000021e+01,2.391083987563963604e-45,3.570307579019988064e-46
1.234099999999999930e+01,1.174000000000000021e+01,2.410997409121210100e-45,3.600064553617011316e-46
1.235999999999999943e+01,1.174000000000000021e+01,2.430847594594093207e-45,3.629730609319715203e-46
1.237800000000000011e+01,1.174000000000000021e+01,2.449592756690206158e-45,3.657748596661231908e-46
1.239700000000000024e+01,1.174000000000000021e+01,2.469313673692589340e-45,3.687228691519054374e-46
1.241600000000000037e+01,1.174000000000000021e+01,2.488965138862780719e-45,3.716608828615782623e-46
1.243500000000000050e+01,1.174000000000000021e+01,2.508545119477064424e-45,3.745886054115493602e-46
1.245400000000000063e+01,1.174000000000000021e+01,2.528051621950982457e-45,3.775057472146265475e-46
1.247199999999999953e+01,1.174000000000000021e+01,2.546461915956613649e-45,3.802593379383909242e-46
1.249099999999999966e+01,1.174000000000000021e+01,2.565819757323278379e-45,3.831550661395873106e-46
1.250999999999999979e+01,1.174000000000000021e+01,2.585098475021744917e-45,3.860393941554411764e-46
1.252899999999999991e+01,1.174000000000000021e+01,2.604296232507042817e-45,3.889120556304887692e-46
1.254800000000000004e+01,1.174000000000000021e+01,2.623411233536577470e-45,3.917727901652306373e-46
1.256600000000000072e+01,1.174000000000000021e+01,2.641442252540645334e-45,3.944717272226297224e-46
1.258500000000000085e+01,1.174000000000000021e+01,2.660391094305842807e-45,3.973085109007523810e-46
1.260399999999999920e+01,1.174000000000000021e+01,2.679252121298958278e-45,4.001326349798514936e-46
1.262299999999999933e+01,1.174000000000000021e+01,2.698023697701674800e-45,4.029438627448200380e-46
1.264100000000000001e+01,1.174000000000000021e+01,2.715723337881331886e-45,4.055950259737614734e-46
1.266000000000000014e+01,1.174000000000000021e+01,2.734316180888959462e-45,4.083804832999080617e-46
1.267900000000000027e+01,1.174000000000000021e+01,2.752814989801961019e-45,4.111523816991453538e-46
1.269800000000000040e+01,1.174000000000000021e+01,2.771218290277655478e-45,4.139105082600888086e-46
1.271700000000000053e+01,1.174000000000000021e+01,2.789524648883448329e-45,4.166546560965766897e-46
1.273499999999999943e+01,1.174000000000000021e+01,2.806776829594283409e-45,4.192412984872689221e-46
1.275399999999999956e+01,1.174000000000000021e+01,2.824890447259506070e-45,4.219576535846066017e-46
1.277299999999999969e+01,1.174000000000000021e+01,2.842903135692935112e-45,4.246594551447979352e-46
1.279199999999999982e+01,1.174000000000000021e+01,2.860813622353893995e-45,4.273465199568529738e-46
1.281099999999999994e+01,1.174000000000000021e+01,2.878620675212977432e-45,4.300186707658015320e-46
1.282900000000000063e+01,1.174000000000000021e+01,2.895394023104404829e-45,4.325362694889340503e-46
1.284800000000000075e+01,1.174000000000000021e+01,2.912996268871120394e-45,4.351788909353811864e-46
1.286700000000000088e+01,1.174000000000000021e+01,2.930491683844502440e-45,4.378061103635396909e-46
1.288599999999999923e+01,1.174000000000000021e+01,2.947879194388687306e-45,4.404177737857742693e-46
1.290399999999999991e+01,1.174000000000000021e+01,2.964251100168390681e-45,4.428774974461074555e-46
1.292300000000000004e+01,1.174000000000000021e+01,2.981425549450925051e-45,4.454584476257568110e-46
1.294200000000000017e+01,1.174000000000000021e+01,2.998489159731130534e-45,4.480234216656680203e-46
1.296100000000000030e+01,1.174000000000000021e+01,3.015441012551184644e-45,4.505722883424077947e-46
1.298000000000000043e+01,1.174000000000000021e+01,3.032280228137780593e-45,4.531049221026617292e-46
1.299799999999999933e+01,1.174000000000000021e+01,3.048128505440363050e-45,4.554891767448509717e-46
1.301699999999999946e+01,1.174000000000000021e+01,3.064745994799046895e-45,4.579898599289370487e-46
1.303599999999999959e+01,1.174000000000000021e+01,3.081248476166148698e-45,4.604739727034983895e-46
1.305499999999999972e+01,1.174000000000000021e+01,3.097635219578862993e-45,4.629414114550067098e-46
1.307300000000000040e+01,1.174000000000000021e+01,3.113052113462553492e-45,4.652635152245329964e-46
1.309200000000000053e+01,1.174000000000000021e+01,3.129211517575581555e-45,4.676982066417816029e-46
1.311100000000000065e+01,1.174000000000000021e+01,3.145253247082675948e-45,4.701159500751472597e-46
1.313000000000000078e+01,1.174000000000000021e+01,3.161176716626088523e-45,4.725166630598793199e-46
1.314899999999999913e+01,1.174000000000000021e+01,3.176981376569793078e-45,4.749002683510948407e-46
1.316699999999999982e+01,1.174000000000000021e+01,3.191844151347772437e-45,4.771425745640837931e-46
1.318599999999999994e+01,1.174000000000000021e+01,3.207416000941265565e-45,4.794926626305903883e-46
1.320500000000000007e+01,1.174000000000000021e+01,3.222867624976490149e-45,4.818254451299916733e-46
1.322400000000000020e+01,1.174000000000000021e+01,3.238198610933669605e-45,4.841408648362307203e-46
1.324300000000000033e+01,1.174000000000000021e+01,3.253408579999599422e-45,4.864388694399897089e-46
1.326099999999999923e+01,1.174000000000000021e+01,3.267706080299303625e-45,4.885998190206747935e-46
1.327999999999999936e+01,1.174000000000000021e+01,3.282679423024363939e-45,4.908637781483553294e-46
1.329899999999999949e+01,1.174000000000000021e+01,3.297530824250743536e-45,4.931101959733655758e-46
1.331799999999999962e+01,1.174000000000000021e+01,3.312260033926223270e-45,4.953390389516489852e-46
1.333600000000000030e+01,1.174000000000000021e+01,3.326101109513954701e-45,4.974343364069059710e-46
1.335500000000000043e+01,1.174000000000000021e+01,3.340591768147359400e-45,4.996288756748136519e-46
1.337400000000000055e+01,1.174000000000000021e+01,3.354959679709524052e-45,5.018057676458370886e-46
1.339300000000000068e+01,1.174000000000000021e+01,3.369204715762852237e-45,5.039649964731806684e-46
1.341200000000000081e+01,1.174000000000000021e+01,3.383326777504395973e-45,5.061065506182348652e-46
1.342999999999999972e+01,1.174000000000000021e+01,3.396592073235142526e-45,5.081190809267344406e-46
1.344899999999999984e+01,1.174000000000000021e+01,3.410474484780534746e-45,5.102261987712778155e-46
1.346799999999999997e+01,1.174000000000000021e+01,3.424233798539268229e-45,5.123156322933083214e-46
1.348700000000000010e+01,1.174000000000000021e+01,3.437870027931162164e-45,5.143873862523877237e-46
1.350600000000000023e+01,1.174000000000000021e+01,3.451383213585115862e-45,5.164414693554988773e-46
1.352399999999999913e+01,1.174000000000000021e+01,3.464071739474976364e-45,5.183711539138723086e-46
1.354299999999999926e+01,1.174000000000000021e+01,3.477345530648952215e-45,5.203908648971649939e-46
1.356199999999999939e+01,1.174000000000000021e+01,3.490496551320968250e-45,5.223929529386596595e-46
1.358099999999999952e+01,1.174000000000000021e+01,3.503524944637963969e-45,5.243774416021658343e-46
1.359900000000000020e+01,1.174000000000000021e+01,3.515754668797109349e-45,5.262412737210806103e-46
1.361800000000000033e+01,1.174000000000000021e+01,3.528544765194688003e-45,5.281915709833868956e-46
1.363700000000000045e+01,1.174000000000000021e+01,3.541212798071879068e-45,5.301243588569140698e-46
1.365600000000000058e+01,1.174000000000000021e+01,3.553759005238491308e-45,5.320396745984134676e-46
1.367500000000000071e+01,1.174000000000000021e+01,3.566183647235053024e-45,5.339375587484942043e-46
1.369299999999999962e+01,1.174000000000000021e+01,3.577842480410787754e-45,5.357195143133725294e-46
1.371199999999999974e+01,1.174000000000000021e+01,3.590031221409483803e-45,5.375835811280075122e-46
1.373099999999999987e+01,1.174000000000000021e+01,3.602099292534584682e-45,5.394303542266788283e-46
1.375000000000000000e+01,1.174000000000000021e+01,3.614047039130308226e-45,5.412598863852362082e-46
1.376800000000000068e+01,1.174000000000000021e+01,3.625255296156500189e-45,5.429772741220700362e-46
1.378700000000000081e+01,1.174000000000000021e+01,3.636969793623594857e-45,5.447733942211530674e-46
1.380599999999999916e+01,1.174000000000000021e+01,3.648565100288066936e-45,5.465524456172301759e-46
1.382499999999999929e+01,1.174000000000000021e+01,3.660041638503461063e-45,5.483144921712561238e-46
1.384399999999999942e+01,1.174000000000000021e+01,3.671399848909121441e-45,5.500596003721374883e-46
1.386200000000000010e+01,1.174000000000000021e+01,3.682051523989368231e-45,5.516972987402496207e-46
1.388100000000000023e+01,1.174000000000000021e+01,3.693180637868963247e-45,5.534096221244163845e-46
1.390000000000000036e+01,1.174000000000000021e+01,3.704192824354256859e-45,5.551052177205844700e-46
1.391900000000000048e+01,1.174000000000000021e+01,3.715088591513624767e-45,5.567841616917147408e-46
1.393800000000000061e+01,1.174000000000000021e+01,3.725868463309147531e-45,5.584465324767508763e-46
1.395599999999999952e+01,1.174000000000000021e+01,3.735974555819674726e-45,5.600061953909024455e-46
1.397499999999999964e+01,1.174000000000000021e+01,3.746530298120597664e-45,5.616365254510195674e-46
1.399399999999999977e+01,1.174000000000000021e+01,3.756971777298878764e-45,5.632505260884637075e-46
1.401299999999999990e+01,1.174000000000000021e+01,3.767299575468487723e-45,5.648482840525249194e-46
1.403100000000000058e+01,1.174000000000000021e+01,3.776979481369569245e-45,5.663470469887562120e-46
1.405000000000000071e+01,1.174000000000000021e+01,3.787087622196810180e-45,5.679134306943266439e-46
1.406900000000000084e+01,1.174000000000000021e+01,3.797083875065332140e-45,5.694638384296372279e-46
1.408799999999999919e+01,1.174000000000000021e+01,3.806968873112767677e-45,5.709983642083080997e-46
1.410699999999999932e+01,1.174000000000000021e+01,3.816743261303940235e-45,5.725171037231974406e-46
1.412500000000000000e+01,1.174000000000000021e+01,3.825901772007932277e-45,5.739414359025126947e-46
1.414400000000000013e+01,1.174000000000000021e+01,3.835462655616296100e-45,5.754297144099909210e-46
1.416300000000000026e+01,1.174000000000000021e+01,3.844914894971364205e-45,5.769024978569700308e-46
1.418200000000000038e+01,1.174000000000000021e+01,3.854259177527932342e-45,5.783598879504991595e-46
1.420100000000000051e+01,1.174000000000000021e+01,3.863496200467045545e-45,5.798019877693812466e-46
1.421899999999999942e+01,1.174000000000000021e+01,3.872148764152128770e-45,5.811541778619445140e-46
1.423799999999999955e+01,1.174000000000000021e+01,3.881178948695093185e-45,5.825668026002810462e-46
1.425699999999999967e+01,1.174000000000000021e+01,3.890103981150659034e-45,5.839644482850865510e-46
1.427599999999999980e+01,1.174000000000000021e+01,3.898924593151285455e-45,5.853472228339740437e-46
1.429400000000000048e+01,1.174000000000000021e+01,3.907185311039113714e-45,5.866436008498120804e-46
1.431300000000000061e+01,1.174000000000000021e+01,3.915804706533681805e-45,5.879977295642822437e-46
1.433200000000000074e+01,1.174000000000000021e+01,3.924321881648282013e-45,5.893373113121663964e-46
1.435100000000000087e+01,1.174000000000000021e+01,3.932737596435134998e-45,5.906624579694735526e-46
1.436999999999999922e+01,1.174000000000000021e+01,3.941052617230640845e-45,5.919732822815342011e-46
1.438799999999999990e+01,1.174000000000000021e+01,3.948837821220327897e-45,5.932020072767133072e-46
1.440700000000000003e+01,1.174000000000000021e+01,3.956958975014131973e-45,5.944852673026416299e-46
1.442600000000000016e+01,1.174000000000000021e+01,3.964981726636974369e-45,5.957545418454627066e-46
1.444500000000000028e+01,1.174000000000000021e+01,3.972906863787521827e-45,5.970099465805684973e-46
1.446299999999999919e+01,1.174000000000000021e+01,3.980325563134180415e-45,5.981865887350165104e-46
1.448199999999999932e+01,1.174000000000000021e+01,3.988062886443200354e-45,5.994153181073560491e-46
1.450099999999999945e+01,1.174000000000000021e+01,3.995704942257144841e-45,6.006305220344489433e-46
1.451999999999999957e+01,1.174000000000000021e+01,4.003252534417197806e-45,6.018323183625885996e-46
1.453899999999999970e+01,1.174000000000000021e+01,4.010706470069315893e-45,6.030208253740541974e-46
1.455700000000000038e+01,1.174000000000000021e+01,4.017682435192529625e-45,6.041346283631281096e-46
1.457600000000000051e+01,1.174000000000000021e+01,4.024956314529740174e-45,6.052975970663741617e-46
1.459500000000000064e+01,1.174000000000000021e+01,4.032138932639619693e-45,6.064476271897915418e-46
1.461400000000000077e+01,1.174000000000000021e+01,4.039231106790180905e-45,6.075848383126332034e-46
1.463299999999999912e+01,1.174000000000000021e+01,4.046233656102580163e-45,6.087093502396592383e-46
1.465099999999999980e+01,1.174000000000000021e+01,4.052785720606502680e-45,6.097630718517495744e-46
1.466999999999999993e+01,1.174000000000000021e+01,4.059616093773799477e-45,6.108631982482333787e-46
1.468900000000000006e+01,1.174000000000000021e+01,4.066359264518462974e-45,6.119509794907587751e-46
1.470800000000000018e+01,1.174000000000000021e+01,4.073016056642265574e-45,6.130265358929989889e-46
1.472600000000000087e+01,1.174000000000000021e+01,4.079243559457781800e-45,6.140343164782228114e-46
1.474499999999999922e+01,1.174000000000000021e+01,4.085734506580716994e-45,6.150864119959134066e-46
1.476399999999999935e+01,1.174000000000000021e+01,4.092141505388556937e-45,6.161266373614553881e-46
1.478299999999999947e+01,1.174000000000000021e+01,4.098465380431688455e-45,6.171551128292601288e-46
1.480199999999999960e+01,1.174000000000000021e+01,4.104706955868492597e-45,6.181719585548163947e-46
1.482000000000000028e+01,1.174000000000000021e+01,4.110544857426198850e-45,6.191246671463538901e-46
1.483900000000000041e+01,1.174000000000000021e+01,4.116628527862854707e-45,6.201192097786353143e-46
1.485800000000000054e+01,1.174000000000000021e+01,4.122632323390547171e-45,6.211024759301993498e-46
1.487700000000000067e+01,1.174000000000000021e+01,4.128557064488847753e-45,6.220745850590867471e-46
1.489499999999999957e+01,1.174000000000000021e+01,4.134097796597641491e-45,6.229853469272733849e-46
1.491399999999999970e+01,1.174000000000000021e+01,4.139870938583296547e-45,6.239360710730938268e-46
1.493299999999999983e+01,1.174000000000000021e+01,4.145567435254981957e-45,6.248759887205409865e-46
1.495199999999999996e+01,1.174000000000000021e+01,4.151188100267969417e-45,6.258052181780558331e-46
1.497100000000000009e+01,1.174000000000000021e+01,4.156733745089024342e-45,6.267238773969048618e-46
1.498900000000000077e+01,1.174000000000000021e+01,4.161919045698558643e-45,6.275845422963976958e-46
1.500799999999999912e+01,1.174000000000000021e+01,4.167320918240773449e-45,6.284829543981716519e-46
1.502699999999999925e+01,1.174000000000000021e+01,4.172650147893411993e-45,6.293711415919376725e-46
1.504599999999999937e+01,1.174000000000000021e+01,4.177907535821376431e-45,6.302492201810350759e-46
1.506499999999999950e+01,1.174000000000000021e+01,4.183093880183407596e-45,6.311173059946912490e-46
1.508300000000000018e+01,1.174000000000000021e+01,4.187942446304467250e-45,6.319305898965538291e-46
1.510200000000000031e+01,1.174000000000000021e+01,4.192992721181183050e-45,6.327795466124867294e-46
1.512100000000000044e+01,1.174000000000000021e+01,4.197974286052817157e-45,6.336188489839693718e-46
1.514000000000000057e+01,1.174000000000000021e+01,4.202887925789998222e-45,6.344486107661180648e-46
1.515799999999999947e+01,1.174000000000000021e+01,4.207481004188471585e-45,6.352260028550049951e-46
1.517699999999999960e+01,1.174000000000000021e+01,4.212264606993769966e-45,6.360375098688171453e-46
1.519599999999999973e+01,1.174000000000000021e+01,4.216982575951007555e-45,6.368398081689113850e-46
1.521499999999999986e+01,1.174000000000000021e+01,4.221635680592358551e-45,6.376330091449645841e-46
1.523399999999999999e+01,1.174000000000000021e+01,4.226224686272218784e-45,6.384172235460564977e-46
1.525200000000000067e+01,1.174000000000000021e+01,4.230513727813251700e-45,6.391519737299709199e-46
1.527100000000000080e+01,1.174000000000000021e+01,4.234980089335898093e-45,6.399190032966479142e-46
1.528999999999999915e+01,1.174000000000000021e+01,4.239384582346414109e-45,6.406773688349998961e-46
1.530899999999999928e+01,1.174000000000000021e+01,4.243727954680873015e-45,6.414271784205853759e-46
1.532799999999999940e+01,1.174000000000000021e+01,4.248010949497650622e-45,6.421685394179657887e-46
1.534600000000000009e+01,1.174000000000000021e+01,4.252013498266246071e-45,6.428631847721698390e-46
1.536500000000000021e+01,1.174000000000000021e+01,4.256181030457257942e-45,6.435883986287217980e-46
1.538400000000000034e+01,1.174000000000000021e+01,4.260290347446740286e-45,6.443054760871859707e-46
1.540300000000000047e+01,1.174000000000000021e+01,4.264342173097954762e-45,6.450145215894015895e-46
1.542099999999999937e+01,1.174000000000000021e+01,4.268128364053326414e-45,6.456789338931925772e-46
1.543999999999999950e+01,1.174000000000000021e+01,4.272070290991043547e-45,6.463726350399249731e-46
1.545899999999999963e+01,1.174000000000000021e+01,4.275956830271029268e-45,6.470586075603385167e-46
1.547799999999999976e+01,1.174000000000000021e+01,4.279788685310607625e-45,6.477369528136303357e-46
1.549699999999999989e+01,1.174000000000000021e+01,4.283566554191190036e-45,6.484077713565202907e-46
1.551500000000000057e+01,1.174000000000000021e+01,4.287096416818127630e-45,6.490364311445550672e-46
1.553400000000000070e+01,1.174000000000000021e+01,4.290771137706719202e-45,6.496928779217620617e-46
1.555300000000000082e+01,1.174000000000000021e+01,4.294393898374111641e-45,6.503420896263203866e-46
1.557199999999999918e+01,1.174000000000000021e+01,4.297965375319919156e-45,6.509841635764862955e-46
1.558999999999999986e+01,1.174000000000000021e+01,4.301302181846181720e-45,6.515859474747554119e-46
1.560899999999999999e+01,1.174000000000000021e+01,4.304775710796207245e-45,6.522143977100804071e-46
1.562800000000000011e+01,1.174000000000000021e+01,4.308199917289445987e-45,6.528359921401439709e-46
1.564700000000000024e+01,1.174000000000000021e+01,4.311575455561607131e-45,6.534508247529845904e-46
1.566600000000000037e+01,1.174000000000000021e+01,4.314902974121884745e-45,6.540589886816059209e-46
1.568399999999999928e+01,1.174000000000000021e+01,4.318011647502156576e-45,6.546290761710216627e-46
1.570299999999999940e+01,1.174000000000000021e+01,4.321247493329569787e-45,6.552245177422436746e-46
1.572199999999999953e+01,1.174000000000000021e+01,4.324437197260239125e-45,6.558135601181333817e-46
1.574099999999999966e+01,1.174000000000000021e+01,4.327581384938555543e-45,6.563962930233100780e-46
1.575999999999999979e+01,1.174000000000000021e+01,4.330680676163458122e-45,6.569728053123757720e-46
1.577800000000000047e+01,1.174000000000000021e+01,4.333575989070811967e-45,6.575133164638245350e-46
1.579700000000000060e+01,1.174000000000000021e+01,4.336589606915334480e-45,6.580779666230339470e-46
1.581600000000000072e+01,1.174000000000000021e+01,4.339560120931493815e-45,6.586366529754113294e-46
1.583500000000000085e+01,1.174000000000000021e+01,4.342488127706132523e-45,6.591894609257025219e-46
1.585299999999999976e+01,1.174000000000000021e+01,4.345223353959587011e-45,6.597078278759423427e-46
1.587199999999999989e+01,1.174000000000000021e+01,4.348070273264569049e-45,6.602494301975851834e-46
1.589100000000000001e+01,1.174000000000000021e+01,4.350876409327212568e-45,6.607854007381156737e-46
1.591000000000000014e+01,1.174000000000000021e+01,4.353642335407130340e-45,6.613158214427116135e-46
1.592900000000000027e+01,1.174000000000000021e+01,4.356368618851674216e-45,6.618407733808283344e-46
1.594699999999999918e+01,1.174000000000000021e+01,4.358915354709646361e-45,6.623331243604745110e-46
1.596599999999999930e+01,1.174000000000000021e+01,4.361566045204696646e-45,6.628476559464964836e-46
1.598499999999999943e+01,1.174000000000000021e+01,4.364178730889378426e-45,6.633569526227726021e-46
1.600400000000000134e+01,1.174000000000000021e+01,4.366753955818723021e-45,6.638610920128148281e-46
1.602299999999999969e+01,1.174000000000000021e+01,4.369292258167409343e-45,6.643601508711775396e-46
1.604100000000000037e+01,1.174000000000000021e+01,4.371663389350832181e-45,6.648283257839151039e-46
1.605999999999999872e+01,1.174000000000000021e+01,4.374131312140153380e-45,6.653177079748468252e-46
1.607900000000000063e+01,1.174000000000000021e+01,4.376563864460018671e-45,6.658022308245054666e-46
1.609799999999999898e+01,1.174000000000000021e+01,4.378961561402102531e-45,6.662819676801501500e-46
1.611599999999999966e+01,1.174000000000000021e+01,4.381201373464909671e-45,6.667321061518420110e-46
1.613500000000000156e+01,1.174000000000000021e+01,4.383532650445946920e-45,6.672027301756006475e-46
1.615399999999999991e+01,1.174000000000000021e+01,4.385830556504554656e-45,6.676687794175424686e-46
1.617299999999999827e+01,1.174000000000000021e+01,4.388095583924668048e-45,6.681303238639462869e-46
1.619200000000000017e+01,1.174000000000000021e+01,4.390328219266137858e-45,6.685874326584431507e-46
1.621000000000000085e+01,1.174000000000000021e+01,4.392413903660061404e-45,6.690164533945016361e-46
1.622899999999999920e+01,1.174000000000000021e+01,4.394584834522904769e-45,6.694651196059144980e-46
1.624800000000000111e+01,1.174000000000000021e+01,4.396724774318770836e-45,6.699095490936974738e-46
1.626699999999999946e+01,1.174000000000000021e+01,4.398834187260834881e-45,6.703498077150656274e-46
1.628500000000000014e+01,1.174000000000000021e+01,4.400804835042417070e-45,6.707631064142307893e-46
1.630399999999999849e+01,1.174000000000000021e+01,4.402856112063397064e-45,6.711954287209345023e-46
1.632300000000000040e+01,1.174000000000000021e+01,4.404878198017317201e-45,6.716237695046148275e-46
1.634199999999999875e+01,1.174000000000000021e+01,4.406871535217626677e-45,6.720481914067614972e-46
